state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct
Karnataka,Hassan,1776421.0,433453.0,68.9732895524203,345031.0,32329.0,486.0,138.0,15.0,7.0,0.0,99.8,42.5,100.0,97.1,96.8,87.9,96.8,99.3,36.9,42.2,27.358379573310607,7.768428767730172,0.8443944312750188,0.0,19.422817001150065,1.8198951712460054
Karnataka,Haveri,1597668.0,330414.0,67.93920889696733,219976.0,141380.0,310.0,72.0,5.0,6.0,1.0,99.9,31.0,97.2,95.8,95.7,68.9,99.1,99.1,28.8,50.8,19.40328028100957,4.506568323331256,0.3129561335646705,0.0625912267129341,13.768567687404392,8.849147632674622
Karnataka,Kalaburagi,2566326.0,471601.0,55.61912243417243,648782.0,65259.0,335.0,102.0,16.0,6.0,0.0,99.9,25.9,88.7,87.1,75.3,36.5,92.5,99.4,17.4,56.0,13.053680631377308,3.9745535056730907,0.6234593734389161,0.0,25.280576201152932,2.5428959532031397
Karnataka,Kodagu,554519.0,142716.0,74.4567814628534,73584.0,58054.0,196.0,30.0,7.0,2.0,1.0,99.9,25.7,98.4,94.1,90.6,93.9,89.2,98.7,45.6,39.9,35.34594847065655,5.410094153671921,1.2623553025234482,0.18033647178906403,13.269878940126489,10.469253533242323
Karnataka,Kolar,1536401.0,333348.0,66.14282339050807,465867.0,78875.0,266.0,68.0,2.0,5.0,0.0,99.9,45.0,99.6,99.3,86.3,89.2,98.5,99.5,33.9,43.6,17.313188418908865,4.425927866487981,0.13017434901435238,0.0,30.321966726134647,5.1337508892535215
Karnataka,Koppal,1389920.0,264595.0,58.210904224703576,258608.0,164271.0,176.0,48.0,9.0,3.0,1.0,99.6,21.3,90.7,89.2,84.8,58.8,96.0,99.2,20.6,54.8,12.66259928628986,3.4534361689881434,0.6475192816852768,0.07194658685391965,18.60596293311845,11.818737769080235
Karnataka,Mandya,1805769.0,428625.0,63.66534146947921,265294.0,22402.0,410.0,116.0,10.0,6.0,0.0,99.9,36.5,99.5,97.3,93.9,86.7,98.4,98.4,39.9,47.0,22.705008226412126,6.4238559860092845,0.5537806884490764,0.0,14.691469396140924,1.2405794982636207
Karnataka,Mysuru,3001127.0,700968.0,65.38143837298455,536643.0,334547.0,510.0,147.0,10.0,6.0,3.0,100.0,41.1,100.0,97.8,97.2,86.4,95.4,99.5,26.2,48.0,16.993616064898287,4.89815992458833,0.3332081581352605,0.09996244744057815,17.88138256061806,11.1473789679677
Karnataka,Raichur,1928812.0,363853.0,50.79650064391967,400933.0,367071.0,213.0,57.0,6.0,4.0,1.0,99.7,14.1,88.9,83.3,80.2,53.0,94.0,99.7,17.8,60.4,11.043066924096284,2.9551869233497094,0.31107230772102207,0.05184538462017034,20.786525591918757,19.03093717791055
Karnataka,Ramanagara,1082636.0,260533.0,62.32547227322941,203819.0,22946.0,252.0,65.0,4.0,3.0,0.0,100.0,36.9,100.0,100.0,100.0,89.6,98.3,99.6,35.7,45.5,23.276521379300153,6.0038646414861505,0.36946859332222465,0.0,18.826179805585628,2.1194565855929417
Karnataka,Shivamogga,1752753.0,406816.0,72.058983781514,308158.0,65412.0,357.0,108.0,7.0,7.0,1.0,99.9,43.3,99.7,96.5,96.1,85.4,94.6,99.5,26.5,41.9,20.367958291898518,6.161735281582745,0.3993717312136964,0.05705310445909948,17.58137056390718,3.731957668878615
Karnataka,Tumakuru,2678980.0,640081.0,67.68960574547029,506901.0,209559.0,572.0,150.0,4.0,10.0,1.0,99.9,58.6,100.0,93.1,97.7,86.1,96.2,99.6,31.0,49.3,21.3514098649486,5.599145943605402,0.14931055849614405,0.03732763962403601,18.92141785306348,7.822342831973363
Karnataka,Udupi,1177361.0,253078.0,78.68691081155228,75429.0,52897.0,336.0,62.0,6.0,2.0,1.0,99.9,55.4,98.9,90.2,89.9,94.5,81.5,99.6,50.9,47.3,28.53840071142156,5.266014416988503,0.5096142984182421,0.08493571640304036,6.406616152564931,4.492844590571625
Karnataka,Uttara Kannada,1437169.0,324530.0,75.28036020815924,116431.0,34239.0,344.0,85.0,3.0,10.0,1.0,99.9,34.4,99.3,99.2,93.6,89.6,84.8,99.1,32.0,44.6,23.935946294416315,5.914405334376124,0.20874371768386318,0.0695812392279544,8.101413264549958,2.382392049925931
Karnataka,Vijayapura,1871439.0,348826.0,54.92586186351785,396928.0,35088.0,311.0,66.0,9.0,4.0,0.0,100.0,17.2,91.8,90.0,71.1,44.8,92.5,97.6,21.2,52.9,16.618228005294323,3.5266979046605313,0.480913350635527,0.0,21.209774937895386,1.8749208496777077
Karnataka,Yadgir,1174271.0,202063.0,43.43145662287496,273315.0,146849.0,169.0,44.0,6.0,2.0,1.0,99.6,4.0,93.3,93.0,82.6,37.4,95.2,99.0,16.7,57.3,14.391907830475247,3.7470055889994733,0.5109553075908372,0.0851592179318062,23.27529164903161,12.505545994067809
Kerala,Alappuzha,2127789.0,535958.0,87.07616215705599,201211.0,6574.0,366.0,65.0,16.0,6.0,4.0,99.9,52.8,99.4,100.0,61.9,99.2,98.4,99.9,60.4,31.9,17.200953665988497,3.054814175653695,0.7519542586224479,0.18798856465561198,9.456341770730086,0.30895920601149834
Kerala,Ernakulam,3282388.0,814011.0,86.99995247362591,268411.0,16559.0,410.0,90.0,23.0,11.0,4.0,100.0,50.1,99.1,100.0,82.6,99.3,98.2,100.0,46.2,31.7,12.490906011111422,2.741906197561044,0.7007093615989335,0.12186249766937973,8.17730871548397,0.5044802747268148
Kerala,Idukki,1108974.0,279812.0,83.23098647939446,145486.0,55815.0,309.0,41.0,13.0,4.0,2.0,99.7,51.5,100.0,100.0,89.6,97.5,82.3,99.0,58.1,32.0,27.863592834457798,3.6971110233422966,1.1722547147182891,0.18034687918742912,13.118973032731155,5.0330305309231775
Kerala,Kannur,2523003.0,554298.0,84.75748938863728,83350.0,41371.0,415.0,86.0,12.0,9.0,3.0,100.0,41.9,100.0,100.0,77.7,99.5,93.9,99.7,47.9,39.7,16.44865265717084,3.4086364542570897,0.47562369129168697,0.11890592282292174,3.303602889096842,1.6397523110356984
Kerala,Kasaragod,1307375.0,273410.0,79.35687924275744,53283.0,48857.0,247.0,43.0,6.0,5.0,2.0,99.9,26.3,100.0,100.0,92.5,98.9,93.2,99.5,44.0,35.4,18.892819581221914,3.2890333683908595,0.45893488861267806,0.15297829620422604,4.075571278324888,3.7370303088249353
Kerala,Kollam,2635375.0,669375.0,85.00775032016317,328263.0,10761.0,421.0,62.0,16.0,9.0,2.0,99.9,52.5,100.0,100.0,85.4,97.5,95.7,99.8,56.0,36.0,15.974956125788552,2.3526063653180285,0.6071242233078784,0.0758905279134848,12.45602618223213,0.40832898543850493
Kerala,Kottayam,1974551.0,487296.0,88.61751355118201,153909.0,21972.0,333.0,59.0,20.0,3.0,5.0,100.0,45.3,98.7,99.3,0.0,98.6,97.1,99.6,53.2,38.7,16.864593520248402,2.9880210741581252,1.0128884997146186,0.25322212492865465,7.794632805128862,1.1127593057864802
Kerala,Kozhikode,3086293.0,697710.0,84.74383345975252,199191.0,15228.0,413.0,75.0,16.0,7.0,3.0,100.0,38.6,100.0,100.0,88.8,99.6,93.3,99.6,61.1,29.8,13.381749561691,2.430099799338559,0.5184212905255593,0.09720399197354238,6.454053455067292,0.4934074632577011
Kerala,Malappuram,4112920.0,793999.0,80.51007556675063,308266.0,22990.0,578.0,97.0,21.0,7.0,4.0,99.8,31.3,100.0,100.0,80.3,99.9,97.7,99.7,42.8,34.7,14.053276018011536,2.358421753887749,0.5105861529035333,0.09725450531495872,7.495064333855265,0.5589702692977252
Kerala,Palakkad,2809934.0,637220.0,79.69909613535407,403833.0,48972.0,502.0,81.0,19.0,6.0,3.0,99.9,35.9,100.0,100.0,51.8,99.0,94.7,98.9,53.8,49.6,17.865188292678763,2.8826299834800393,0.6761724652607499,0.10676407346222366,14.37161869282339,1.7428167351973394
Kerala,Pathanamthitta,1197412.0,322684.0,88.73746045638427,164465.0,8108.0,261.0,45.0,12.0,4.0,3.0,99.9,52.7,99.1,99.2,0.0,98.9,94.1,99.6,50.1,36.4,21.797008882489905,3.758104979739638,1.0021613279305701,0.25054033198264253,13.735038566508436,0.6771270039050886
Kerala,Thiruvananthapuram,3301427.0,837877.0,84.36981947503307,372977.0,26759.0,487.0,71.0,22.0,8.0,7.0,100.0,44.2,99.5,100.0,72.8,95.4,92.9,99.9,48.7,33.0,14.751196982395795,2.150585186345177,0.6663785084449846,0.21202952541431327,11.297448042922046,0.8105282957945156
Kerala,Thrissur,3121200.0,759210.0,85.81789055491478,324350.0,9430.0,471.0,86.0,24.0,6.0,3.0,100.0,41.3,100.0,100.0,0.0,99.5,93.7,100.0,48.7,44.4,15.090349865436371,2.7553505062155583,0.7689350249903883,0.09611687812379854,10.391836473151352,0.3021273869024734
Kerala,Wayanad,817420.0,190894.0,78.97837097208289,32578.0,151443.0,201.0,23.0,9.0,2.0,2.0,99.6,35.8,100.0,100.0,86.4,97.6,94.1,97.0,64.8,26.9,24.589562281324167,2.8137310073157007,1.1010251767757089,0.24467226150571308,3.9854664676665603,18.526950649604853
Ladakh,Kargil,140802.0,18338.0,61.246289115211425,18.0,122336.0,150.0,16.0,4.0,0.0,1.0,97.1,23.5,93.7,95.6,87.5,42.3,90.2,99.1,13.6,92.0,106.53257766224911,11.363474950639906,2.8408687376599766,0.7102171844149942,0.012783909319469893,86.88512947259271
Ladakh,Leh Ladakh,133487.0,21909.0,70.24654086165694,488.0,95857.0,139.0,16.0,3.0,0.0,1.0,99.3,25.8,96.4,98.4,88.9,42.4,87.1,99.8,16.2,93.5,104.12999018631027,11.986185920726363,2.247409860136193,0.7491366200453977,0.3655786705821541,71.80998898769168
Lakshadweep,Lakshadweep District,64473.0,11574.0,81.51164053169543,0.0,61120.0,7.0,4.0,3.0,2.0,1.0,99.9,39.4,92.15,92.1,77.7,74.3,97.0,98.65,35.7,57.0,10.857258077024492,6.204147472585423,4.6531106044390675,1.5510368681463558,0.0,94.79937338110527
Madhya Pradesh,Agar Malwa,571278.0,115871.0,54.44599652008304,135898.0,13941.0,77.0,6.0,1.0,2.0,1.0,99.8,3.1,98.9,93.6,75.8,72.3,81.4,99.5,58.9,59.2,13.478551598346163,1.0502767479230777,0.17504612465384628,0.17504612465384628,23.788418248208405,2.4403180237992714
Madhya Pradesh,Alirajpur,728999.0,123800.0,28.77287897514263,26877.0,648638.0,185.0,15.0,7.0,0.0,1.0,83.0,0.1,83.2,87.5,84.1,84.7,89.6,98.5,42.5,60.5,25.377263891994364,2.0576159912427863,0.9602207959133002,0.13717439941618575,3.686836333108825,88.97652808851589
Madhya Pradesh,Anuppur,739560.0,168611.0,58.13808210287198,72603.0,355835.0,164.0,22.0,8.0,0.0,1.0,92.4,4.2,84.8,85.3,86.6,69.4,79.8,97.0,52.8,52.6,22.17534750392125,2.9747417383308994,1.0817242684839634,0.13521553356049543,9.81705338309265,48.11441938449889
Madhya Pradesh,Ashoknagar,845071.0,172680.0,55.51119373401762,175764.0,82072.0,133.0,11.0,2.0,2.0,1.0,97.8,2.5,91.3,92.1,69.1,53.7,90.1,98.6,34.2,46.1,15.738322578812904,1.3016657771950524,0.23666650494455493,0.11833325247227747,20.79872578753738,9.711846696904756
Madhya Pradesh,Balaghat,1701698.0,391836.0,67.43987476038639,125426.0,383026.0,295.0,40.0,7.0,3.0,1.0,96.5,18.2,95.1,97.7,75.8,79.6,83.3,98.7,68.4,60.6,17.335625945379263,2.3505933485260018,0.41135383599205033,0.05876483371315004,7.370638033305557,22.508459197813007
Madhya Pradesh,Barwani,1385881.0,243277.0,39.68060749804636,87991.0,962145.0,330.0,30.0,8.0,2.0,1.0,81.5,7.4,85.1,89.9,76.1,61.0,90.4,99.3,29.2,58.4,23.811568237099724,2.1646880215545203,0.5772501390812054,0.07215626738515067,6.349102123486793,69.42479188328579
Madhya Pradesh,Betul,1575362.0,329832.0,59.654162027521295,159296.0,667018.0,323.0,38.0,9.0,1.0,1.0,92.4,9.3,87.6,83.5,80.9,59.8,87.1,98.1,51.3,56.2,20.503224020891707,2.4121440024578478,0.5712972637400165,0.06347747374889073,10.111707658303299,42.3406175850376
Madhya Pradesh,Bhind,1703005.0,299233.0,64.29323460588783,374799.0,6131.0,207.0,28.0,6.0,2.0,1.0,97.6,4.0,93.5,93.5,70.7,79.9,95.5,98.2,31.0,69.9,12.154984864988652,1.644152542124069,0.35231840188372904,0.05871973364728818,22.00809745126996,0.3600106869915238
Madhya Pradesh,Bhopal,2371061.0,501805.0,70.03995257819179,357516.0,69429.0,65.0,53.0,2.0,3.0,1.0,99.2,34.1,98.3,92.1,78.8,79.6,96.7,99.6,50.7,53.5,2.741388770681142,2.2352862284015464,0.08435042371326593,0.04217521185663296,15.078313042135989,2.9281827839941696
Madhya Pradesh,Burhanpur,771448.0,149203.0,54.31902085428959,66347.0,231279.0,185.0,27.0,6.0,2.0,1.0,92.0,11.1,90.7,92.3,91.7,74.0,96.0,98.3,42.2,57.3,13.797496226951802,2.0486845494064667,0.47460131512024417,0.0750977961049777,8.600320436374195,29.97985606288434
Madhya Pradesh,Chhatarpur,1762375.0,356297.0,53.50921341939144,405313.0,73597.0,235.0,41.0,10.0,0.0,1.0,94.4,8.8,85.2,84.4,72.9,55.5,86.5,96.8,17.1,63.5,13.334279026881338,2.3264061280941912,0.5674161288034613,0.056741612880346126,22.998113341371727,4.1760124831548335
Madhya Pradesh,Chhindwara,2101349.0,445725.0,61.95905582556729,233058.0,772933.0,334.0,69.0,11.0,4.0,1.0,97.2,16.6,92.2,92.3,65.3,77.1,89.1,98.9,48.5,41.7,15.894551547601088,3.28360496043256,0.5234732545617126,0.04758847768742841,11.09087543287669,36.782704824377106
Madhya Pradesh,Damoh,1264219.0,297608.0,59.1444203891889,246337.0,166295.0,175.0,19.0,6.0,1.0,1.0,97.9,6.1,85.0,85.2,60.8,40.6,81.0,97.3,21.6,48.1,13.842538357673789,1.50290416454744,0.47460131512024417,0.07910021918670737,19.48531069379593,13.153970949653502
Madhya Pradesh,Datia,804546.0,163740.0,62.21570923228753,205029.0,15346.0,110.0,12.0,4.0,1.0,1.0,94.8,5.6,89.4,88.6,79.6,66.8,95.8,99.8,30.9,58.6,13.672307114820034,1.491524412525822,0.497174804175274,0.1242937010438185,25.483813231313064,1.9074111362184387
Madhya Pradesh,Dewas,1563715.0,308871.0,59.17759949862986,292007.0,272701.0,205.0,28.0,6.0,3.0,1.0,99.3,12.4,92.2,91.9,87.1,69.6,93.6,99.6,35.1,51.3,13.109805814998257,1.790607623511957,0.3837016336097051,0.06395027226828419,18.67392715424486,17.439303197833365
Madhya Pradesh,Dhar,2185793.0,425914.0,49.28819883676084,145436.0,1222814.0,473.0,52.0,11.0,4.0,1.0,93.9,4.2,95.5,96.1,75.4,61.9,89.2,97.6,30.3,50.2,21.63974356217629,2.378999292247711,0.5032498502831695,0.04574998638937905,6.653695020525731,55.94372385674215
Madhya Pradesh,Dindori,718192.0,172395.0,53.99169024439148,42475.0,457564.0,190.0,24.0,7.0,0.0,1.0,93.5,0.1,77.6,84.3,80.3,47.9,66.1,97.4,47.2,65.2,26.455321139750932,3.3417247755474855,0.9746697262013501,0.13923853231447858,5.914156660057477,63.710539799942076
Madhya Pradesh,East Nimar,1310061.0,266655.0,55.845872825769185,156601.0,459122.0,180.0,32.0,7.0,1.0,1.0,99.6,14.3,93.2,93.1,87.9,76.7,88.7,99.3,38.1,64.8,13.739818222204919,2.442634350614208,0.534326264196858,0.076332323456694,11.953718185641737,35.04584901008426
Madhya Pradesh,Guna,1241519.0,244401.0,52.67579473209834,193115.0,190819.0,161.0,19.0,5.0,1.0,1.0,96.7,6.6,98.0,92.8,78.8,55.6,81.4,98.3,43.1,49.8,12.967985185889221,1.530383344918604,0.4027324591891063,0.08054649183782124,15.55473577126085,15.369801026001213
Madhya Pradesh,Gwalior,2046892.0,386445.0,66.81803436624892,395655.0,72590.0,119.0,50.0,3.0,3.0,1.0,98.1,27.7,94.8,94.2,80.5,83.2,98.6,99.5,40.6,62.5,5.813692173304698,2.4427278039095373,0.14656366823457223,0.04885455607819074,19.329549385116557,3.546352225715866
Madhya Pradesh,Harda,570465.0,113379.0,61.80046102740746,92865.0,159678.0,80.0,7.0,4.0,0.0,1.0,90.3,17.7,88.4,84.1,90.8,68.8,92.3,98.8,33.3,62.6,14.023647375386744,1.2270691453463403,0.7011823687693373,0.17529559219233432,16.27882516894113,27.990849570087562
Madhya Pradesh,Hoshangabad,1241350.0,257199.0,65.3034196640754,205007.0,197300.0,153.0,19.0,6.0,2.0,1.0,98.7,27.2,91.8,82.0,73.5,68.5,93.5,97.2,28.6,51.9,12.325291013815605,1.5305916945261209,0.4833447456398276,0.08055745760663793,16.51484271156402,15.893986385789665
Madhya Pradesh,Indore,3276697.0,649540.0,70.47127030665331,545239.0,217679.0,113.0,58.0,6.0,4.0,1.0,99.8,20.7,96.5,97.8,84.6,90.0,98.9,100.0,40.3,48.1,3.44859472816681,1.7700751702095128,0.18311122450443235,0.030518537417405393,16.639896822928698,6.643244706483388
Madhya Pradesh,Jabalpur,2442766.0,534690.0,71.28955454595324,345070.0,372726.0,178.0,54.0,7.0,1.0,1.0,99.0,20.6,94.7,94.7,78.8,61.9,98.0,99.7,61.2,48.9,7.2868215784893025,2.210608793474283,0.28656039915407366,0.04093719987915339,14.12619956229946,15.258358762157325
Madhya Pradesh,Jhabua,1025048.0,194157.0,34.34775737331325,17427.0,891818.0,291.0,21.0,5.0,2.0,1.0,96.5,1.7,92.9,94.2,88.9,57.6,85.2,98.9,43.7,58.8,28.38891447034675,2.0486845494064667,0.4877820355729683,0.09755640711459367,1.7001155067860236,87.00255988012269
Madhya Pradesh,Katni,1292042.0,289551.0,61.20335097465872,155717.0,317699.0,162.0,24.0,6.0,1.0,1.0,97.0,10.4,91.8,93.3,86.0,53.5,94.0,97.9,18.1,58.7,12.538292098863659,1.8575247553872085,0.46438118884680213,0.07739686480780036,12.05200759727625,24.58890655257337
Madhya Pradesh,Khargone,1873046.0,367988.0,52.654019175183095,209091.0,730169.0,317.0,61.0,10.0,2.0,1.0,87.0,9.3,92.8,88.2,77.4,73.8,97.0,98.8,43.7,50.1,16.924304048058616,3.2567272773866742,0.5338897176043728,0.053388971760437276,11.163153494361591,38.98297212134673
Madhya Pradesh,Mandla,1044478.0,247782.0,57.17535457903373,47611.0,607373.0,272.0,34.0,8.0,1.0,1.0,99.2,5.0,87.6,76.7,88.9,58.4,79.7,96.8,42.6,60.6,26.041716532085882,3.2552145665107353,0.7659328391789967,0.09574160489737459,4.558353550768901,58.15086579133308
Madhya Pradesh,Mandsaur,1340411.0,286808.0,62.26381311403741,249024.0,33092.0,177.0,40.0,7.0,2.0,1.0,99.2,12.9,99.4,96.4,75.1,65.4,77.6,99.9,48.4,56.7,13.204905062700917,2.9841593362035974,0.5222278838356296,0.07460398340508993,18.578182363469114,2.4687950188412358
Madhya Pradesh,Morena,1965970.0,362646.0,60.00523914403577,421519.0,17030.0,236.0,25.0,6.0,4.0,1.0,98.4,5.6,94.8,90.0,69.7,62.7,97.1,99.5,36.3,67.5,12.004252353799906,1.271636901885583,0.30519285645253996,0.05086547607542333,21.440764609836364,0.8662390575644594
Madhya Pradesh,Narsinghpur,1091854.0,250286.0,65.83160385912402,184155.0,145879.0,136.0,23.0,7.0,1.0,1.0,97.8,18.2,91.4,93.0,82.7,77.0,99.8,99.0,49.4,46.9,12.455877800511791,2.106508745674788,0.6411113573792834,0.09158733676846904,16.866266002597417,13.360669100447495
Madhya Pradesh,Neemuch,826067.0,179746.0,61.59718279510016,111162.0,71441.0,104.0,18.0,3.0,2.0,1.0,98.3,5.7,97.5,97.0,88.7,68.9,91.7,99.6,43.3,50.3,12.589777826738025,2.179000008473889,0.36316666807898146,0.12105555602632717,13.45677771899858,8.64832997807684
Madhya Pradesh,Niwari,377924.0,78626.0,53.95608640890761,93016.0,17821.0,62.0,8.0,2.0,0.0,0.0,96.7,6.6,92.0,90.15,78.8,64.05000000000001,89.4,98.65,38.5,56.3,16.405414845312812,2.116827721975847,0.5292069304939617,0.0,24.612355923413173,4.715498354166446
Madhya Pradesh,Panna,1016520.0,228709.0,54.35790737024357,207990.0,170879.0,156.0,17.0,6.0,0.0,1.0,92.9,2.5,84.0,86.0,64.5,43.8,85.5,95.8,12.6,59.0,15.346476212961871,1.672372407822768,0.590249085113918,0.09837484751898634,20.46098453547397,16.810195569196868
Madhya Pradesh,Raisen,1331597.0,278895.0,61.59671432122481,225891.0,205006.0,185.0,24.0,6.0,5.0,1.0,95.0,2.9,96.0,91.1,78.8,69.6,92.4,99.3,41.0,56.9,13.893092279420875,1.802347106519465,0.45058677662986624,0.0750977961049777,16.963916259949517,15.39549878829706
Madhya Pradesh,Rajgarh,1545814.0,345297.0,52.0272814193687,295718.0,53751.0,213.0,28.0,5.0,4.0,1.0,97.5,2.3,91.7,88.2,71.9,47.8,74.2,97.8,27.1,52.3,13.779148073442212,1.811343408715408,0.32345418012775146,0.06469083602555029,19.130244647803682,3.477197127209354
Madhya Pradesh,Ratlam,1455069.0,296683.0,56.75882037209232,198612.0,409865.0,195.0,34.0,6.0,2.0,1.0,98.3,10.9,95.2,96.1,93.0,69.4,91.0,99.0,37.9,59.5,13.401426324112466,2.3366589488196094,0.4123515792034605,0.06872526320057674,13.649661974792949,28.16808000170439
Madhya Pradesh,Rewa,2365106.0,526065.0,60.959508791572134,383508.0,311985.0,315.0,43.0,9.0,3.0,1.0,97.2,6.4,80.4,79.9,70.3,46.1,82.1,96.5,29.4,61.7,13.318641955159727,1.8181003303868835,0.38053262729027787,0.0422814030322531,16.21525631409332,13.191163525017483
Madhya Pradesh,Sagar,2364790.0,515085.0,64.9812034049535,498937.0,220161.0,263.0,41.0,10.0,3.0,1.0,94.8,4.7,86.9,82.5,75.9,68.8,86.7,98.6,27.5,49.8,11.1214949318967,1.7337691718926418,0.4228705297299126,0.042287052972991256,21.09857534918534,9.309959869586729
Madhya Pradesh,Satna,2238014.0,480442.0,61.54313601255399,399552.0,320292.0,310.0,54.0,9.0,2.0,1.0,95.8,8.5,85.5,86.3,76.3,55.4,92.7,97.8,22.0,57.3,13.851566612183838,2.4128535388965395,0.4021422564827566,0.04468247294252851,17.852971429133152,14.311438623708343
Madhya Pradesh,Sehore,1311332.0,257311.0,59.509109821158944,271281.0,145512.0,162.0,25.0,7.0,3.0,1.0,96.5,8.3,94.7,86.9,60.3,75.2,92.2,99.2,33.2,45.3,12.353850893595213,1.9064584712338293,0.5338083719454723,0.07625833884935318,20.68743842139138,11.096503402647079
Madhya Pradesh,Seoni,1379131.0,314767.0,62.66221265420037,130797.0,519856.0,280.0,37.0,5.0,3.0,1.0,98.1,15.4,94.8,86.1,88.8,56.2,79.1,99.2,44.6,59.9,20.302639850746594,2.6828488374200856,0.3625471401919034,0.07250942803838069,9.484015659136078,37.69446122232043
Madhya Pradesh,Shahdol,1066063.0,251452.0,56.67526215617651,89733.0,476447.0,229.0,32.0,7.0,1.0,1.0,95.4,14.6,85.6,86.9,86.1,61.4,79.2,97.5,58.4,56.4,21.48090685072083,3.0016987738998537,0.656621606790593,0.09380308668437043,8.417232377448611,44.69219924150824
Madhya Pradesh,Shajapur,941403.0,184154.0,61.98981732584239,218016.0,23895.0,115.0,18.0,4.0,3.0,1.0,99.3,3.5,98.1,95.4,90.0,74.5,91.8,99.9,34.3,45.8,12.21580980727701,1.9120397959216193,0.42489773242702644,0.10622443310675661,23.158626008202653,2.5382328290859495
Madhya Pradesh,Sheopur,687861.0,146043.0,47.687686901859536,108391.0,161448.0,106.0,13.0,3.0,0.0,1.0,86.7,4.8,84.2,82.1,65.8,48.0,91.1,98.0,27.1,64.9,15.41009011995156,1.8899167128242478,0.4361346260363649,0.14537820867878828,15.757689416902544,23.471021034773013
Madhya Pradesh,Shivpuri,1708258.0,356444.0,52.20154098502685,316756.0,227517.0,254.0,18.0,9.0,0.0,1.0,94.2,6.1,94.5,94.0,63.1,55.5,86.8,97.2,38.9,51.1,14.868948367284098,1.0537050024059598,0.5268525012029799,0.0585391668003311,18.542632319005676,13.318655612910929
Madhya Pradesh,Sidhi,1127033.0,238448.0,53.306779836970165,130202.0,313304.0,194.0,28.0,6.0,0.0,1.0,90.6,3.2,83.8,75.9,78.2,44.7,83.7,96.4,26.1,55.7,17.213338030031064,2.4843993033034524,0.5323712792793113,0.08872854654655188,11.552634217454147,27.79900854722089
Madhya Pradesh,Singrauli,1178273.0,243925.0,49.65351832724674,150664.0,383994.0,206.0,16.0,7.0,0.0,1.0,93.2,2.3,69.9,77.5,76.9,52.6,77.9,92.7,58.5,54.1,17.4832148407033,1.3579195992779263,0.5940898246840928,0.08486997495487039,12.786849906600592,32.5895611628205
Madhya Pradesh,Tikamgarh,1058163.0,215789.0,50.886678139379285,267605.0,49719.0,146.0,15.0,5.0,0.0,1.0,96.1,4.3,89.8,93.7,79.0,56.6,80.0,99.7,40.5,49.1,13.797496226951802,1.4175509822210757,0.47251699407369185,0.09450339881473838,25.289582039818058,4.698614485669977
Madhya Pradesh,Ujjain,1986864.0,391438.0,62.45973554304673,523869.0,48730.0,208.0,37.0,5.0,6.0,1.0,99.7,21.5,97.1,90.3,93.7,72.8,94.7,99.3,35.7,54.5,10.468758807849959,1.8622311340886946,0.2516528559579317,0.050330571191586335,26.366625999565148,2.4526087341660023
Madhya Pradesh,Umaria,644758.0,145024.0,55.318739744214106,58147.0,300687.0,113.0,14.0,3.0,0.0,1.0,98.6,2.3,92.2,85.6,90.6,53.7,79.5,98.2,19.9,51.5,17.525955474767276,2.1713573154578927,0.4652908533124056,0.1550969511041352,9.01842241585215,46.6356369366491
Madhya Pradesh,Vidisha,1458875.0,299676.0,59.1495501670808,292144.0,67603.0,199.0,27.0,7.0,2.0,1.0,94.0,10.1,92.0,90.15,78.8,64.05000000000001,89.4,98.65,38.5,56.3,13.64064775940365,1.8507411532859224,0.47982178048153545,0.06854596864021935,20.02529346242824,4.633913117984748
