state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct,sub_centres_per_lakh_scaled,phcs_per_lakh_scaled,chcs_per_lakh_scaled,district_hospitals_per_lakh_scaled,institutional_delivery_pct_hmis_scaled,csection_rate_pct_scaled,institutional_births_pct_scaled,skilled_birth_attendance_pct_scaled,child_immunization_pct_scaled,sanitation_pct_scaled,drinking_water_pct_scaled,electricity_pct_scaled,health_insurance_pct_scaled,literacy_rate_pct_scaled,women_anaemia_pct_scaled,healthcare_access_score,coverage_tier
Assam,Cachar,1793471.0,392189.0,68.20422521468149,273310.0,17759.0,269.0,32.0,7.0,0.0,1.0,97.3,27.5,79.2,80.2,70.4,57.6,43.8,81.7,57.9,57.4,14.998848601399189,1.784249647750089,0.3903046104453319,0.0557578014921902,15.239164725830523,0.9902027966998072,0.13150657145960112,0.03519878492598988,0.020653944223240853,0.007939910932487885,0.9625520110957004,0.36715620827770357,0.7353689567430026,0.7134587554269176,0.7040000000000001,0.4016973125884017,0.04421768707482987,0.4208860759493671,0.5869565217391304,0.6575772775446442,0.45928753180661575,0.41656383665250885,Critical
Assam,Charaideo,437015.0,92090.0,63.46349667631546,7212.0,11078.0,70.0,19.0,2.0,1.0,0.0,95.8,21.0,88.2,90.5,74.0,75.9,96.4,91.7,64.9,72.3,16.01775682756885,4.3476768531972585,0.4576501950733956,0.0,1.6502866034346648,2.5349244305115386,0.14044013236260644,0.08576879512144892,0.024217704197796414,0.0,0.941747572815534,0.2803738317757009,0.8498727735368958,0.8625180897250364,0.74,0.6605374823196607,0.9387755102040818,0.7373417721518987,0.6594202898550725,0.5785184661386304,0.26972010178117045,0.5179501681323688,Underserved
Assam,Chirang,491420.0,99646.0,54.344959505107646,35640.0,178646.0,87.0,24.0,4.0,0.0,1.0,81.8,16.7,83.7,82.9,71.1,77.1,92.1,97.8,61.5,65.2,17.703797159252776,4.883806112897318,0.8139676854828862,0.2034919213707215,7.252452077652517,36.35301778519393,0.15522295931518185,0.09634528509218183,0.043073134996540634,0.02897724960319074,0.7475728155339805,0.22296395193591453,0.7926208651399491,0.7525325615050653,0.711,0.6775106082036774,0.8656462585034013,0.9303797468354431,0.6242236024844721,0.42645308110696273,0.36005089058524165,0.4956382007227468,Underserved
Assam,Darrang,883376.0,179253.0,53.02894803571752,39690.0,8990.0,159.0,33.0,7.0,0.0,1.0,97.2,11.2,84.4,87.0,57.1,67.9,99.7,89.5,53.7,70.4,17.99913060803101,3.735668616761153,0.7924145550705475,0.1132020792957925,4.492990527250004,1.0176866928691746,0.1578123773644141,0.07369540263715564,0.0419325972179457,0.01611997609172085,0.9611650485436893,0.14953271028037382,0.801526717557252,0.811866859623734,0.5710000000000001,0.5473833097595475,0.9948979591836735,0.6677215189873418,0.5434782608695652,0.40450660142041966,0.29389312977099225,0.4691021646205217,Critical
Assam,Dhemaji,679046.0,128361.0,61.72247535513058,43579.0,321642.0,98.0,24.0,5.0,0.0,1.0,99.7,22.1,87.3,91.5,89.7,70.8,95.3,95.0,66.8,62.9,14.43201196973401,3.534370278302206,0.7363271413129596,0.1472654282625919,6.417680098255493,47.366746877236594,0.12653667383685677,0.06972428966520677,0.038964591500428546,0.020970596984593085,0.9958391123439667,0.29506008010680906,0.8384223918575064,0.87698986975398,0.897,0.5884016973125884,0.9200680272108843,0.8417721518987342,0.6790890269151139,0.5494843050025351,0.3893129770992366,0.5418423860992293,Adequate
Assam,Dhubri,1465540.0,304613.0,47.48345319813857,47416.0,1940.0,139.0,29.0,6.0,0.0,1.0,61.1,5.9,64.2,68.9,71.6,61.8,96.7,92.5,59.4,63.2,15.794541469161722,3.632631894015401,0.648743782307863,0.0887617597610251,3.2353944621095296,0.1323744148914393,0.13848302970350573,0.07166274568918882,0.03432989910027635,0.012639674589969974,0.46047156726768385,0.0787716955941255,0.5445292620865141,0.5499276410998555,0.716,0.46110325318246104,0.9438775510204083,0.7626582278481013,0.6024844720496894,0.31202709600915096,0.3854961832061068,0.4049641532298026,Critical
Assam,Dibrugarh,1326335.0,276867.0,66.68986342062902,58876.0,102871.0,234.0,31.0,10.0,0.0,0.0,99.8,36.2,93.1,95.3,83.8,75.3,98.1,94.4,58.8,70.8,17.642601605175162,2.337267734018932,0.7539573335544941,0.0,4.438999197035439,7.756034486008437,0.15468641029604135,0.04610844922285848,0.03989753719836995,0.0,0.9972260748959778,0.48331108144192253,0.9122137404580153,0.9319826338639654,0.838,0.6520509193776519,0.967687074829932,0.8227848101265822,0.5962732919254657,0.6323230064958887,0.2888040712468193,0.5575566067586327,Adequate
Assam,Dima Hasao,203726.0,39851.0,65.11000068719751,3890.0,148404.0,76.0,12.0,3.0,0.0,1.0,66.9,24.3,89.5,91.9,63.6,83.8,50.2,95.9,61.9,60.5,37.30500770642922,5.890264374699351,1.4725660936748377,0.4908553645582793,1.9094273681317064,72.84489952190687,0.32708201756825894,0.11620019045188143,0.07792451626203824,0.06989780391309897,0.5409153952843275,0.32443257676902537,0.866412213740458,0.8827785817655573,0.636,0.7722772277227722,0.15306122448979598,0.8702531645569622,0.6283643892339544,0.605976408313998,0.41984732824427473,0.48609486922109363,Underserved
Assam,Goalpara,1008183.0,198454.0,55.90026810608788,45094.0,231570.0,155.0,37.0,7.0,0.0,1.0,96.2,17.4,92.3,94.2,70.3,75.3,90.7,89.6,71.1,64.9,15.374192978854037,3.669968646565157,0.6943183925934081,0.0991883417990583,4.472799085086735,22.96904431040793,0.13479750755126357,0.07239930647511413,0.03674159354006168,0.014124419872185903,0.9472954230235784,0.23230974632843787,0.9020356234096691,0.9160636758321277,0.703,0.6520509193776519,0.8418367346938775,0.6708860759493667,0.7236024844720496,0.4523902020300325,0.36386768447837137,0.5108934264689192,Underserved
Assam,Golaghat,1084751.0,230595.0,67.726971443216,62985.0,125608.0,143.0,39.0,9.0,1.0,1.0,98.9,20.8,90.4,92.1,72.4,73.1,93.7,96.4,69.3,77.2,13.182748852040698,3.595295141465645,0.8296834941843796,0.0921870549093755,5.806401653467017,11.57943159305684,0.11558341243494795,0.07092618490326351,0.04390477630350191,0.013127436619095071,0.984743411927878,0.27770360480640854,0.8778625954198473,0.8856729377713459,0.7240000000000001,0.6209335219236208,0.892857142857143,0.8860759493670889,0.7049689440993788,0.649618349796357,0.20737913486005077,0.5303571602059952,Adequate
Assam,Hailakandi,726618.0,158569.0,63.43278036051956,79643.0,2330.0,107.0,13.0,4.0,0.0,1.0,90.7,1.9,83.0,84.8,68.6,60.0,41.2,91.2,53.6,61.4,14.725756862615569,1.7891106468598357,0.5504955836491802,0.137623895912295,10.960779942142915,0.3206636774756474,0.1291121637809994,0.03529468028592741,0.029130850047755494,0.01959764277791081,0.8710124826629682,0.0253671562082777,0.7837150127226464,0.780028943560058,0.6859999999999999,0.4356435643564357,0.0,0.721518987341772,0.5424430641821946,0.5780062251617546,0.40839694656488545,0.4030178479769057,Critical
Assam,Hojai,931218.0,176788.0,62.846401164925936,109437.0,28731.0,94.0,7.0,5.0,0.0,0.0,95.8,21.0,82.1,83.5,55.5,63.1,99.9,96.3,67.4,56.3,10.094306596307202,0.7517036827037278,0.5369312019312342,0.0,11.752027989149694,3.085314072537257,0.08850463705717794,0.014829234400537789,0.02841305687819609,0.0,0.941747572815534,0.2803738317757009,0.772264631043257,0.7612156295224315,0.555,0.4794908062234795,0.9982993197278913,0.8829113924050631,0.6853002070393375,0.5682274660824962,0.4732824427480916,0.5019906818479464,Underserved
Assam,Jorhat,924952.0,204026.0,73.60619794324462,64787.0,62368.0,110.0,35.0,6.0,1.0,0.0,99.6,44.7,96.5,97.4,69.2,80.4,85.9,95.1,60.1,71.8,11.892509016684109,3.783980141672216,0.6486823100009513,0.0,7.00436346967194,6.742836385023223,0.10427087627850479,0.07464846824483863,0.03432664613947534,0.0,0.9944521497919556,0.5967957276368491,0.9554707379134861,0.9623733719247469,0.6920000000000001,0.7241867043847242,0.7602040816326532,0.8449367088607591,0.6097308488612836,0.7476633349325874,0.27608142493638677,0.55847607210255,Adequate
Assam,Kamrup,1518031.0,311346.0,65.52376071371401,115101.0,182390.0,280.0,65.0,13.0,1.0,1.0,98.2,21.0,85.0,88.5,63.6,68.7,92.1,94.8,47.0,71.5,18.444946117701157,4.281862491609196,0.8563724983218393,0.0658748075632184,7.582256225334001,12.014906151455405,0.1617211886830887,0.08447044230322041,0.04531709167994594,0.0093805725970023,0.9750346740638003,0.2803738317757009,0.8091603053435115,0.8335745296671493,0.636,0.5586987270155588,0.8656462585034013,0.8354430379746836,0.474120082815735,0.6128764819290524,0.2798982188295165,0.4974476962120911,Underserved
Assam,Kamrup Metro,795857.0,186623.0,78.30213216695964,69524.0,57991.0,50.0,45.0,3.0,0.0,1.0,99.6,50.6,89.1,90.1,53.6,65.2,87.2,99.2,45.5,74.6,6.282535681661404,5.654282113495264,0.3769521408996842,0.125650713633228,8.735740214636548,7.28661053430453,0.05508387673776683,0.11154485039397781,0.01994736491605904,0.017892661621371667,0.9944521497919556,0.6755674232309746,0.861323155216285,0.8567293777134588,0.536,0.5091937765205092,0.782312925170068,0.9746835443037978,0.45859213250517594,0.82597513345959,0.24045801526717558,0.5279837591232109,Underserved
Assam,Karbi Anglong,589493.0,110701.0,58.87075843139783,30695.0,318781.0,104.0,24.0,6.0,0.0,0.0,84.8,7.7,74.9,78.3,64.3,75.2,79.6,97.0,54.1,59.0,17.64227904317778,4.071295163810257,1.0178237909525645,0.0,5.207016877214827,54.07714765060824,0.15468358214412875,0.08031647534406684,0.053860690457732334,0.0,0.7891816920943133,0.102803738317757,0.6806615776081426,0.6859623733719249,0.643,0.6506364922206508,0.6530612244897958,0.9050632911392404,0.5476190476190476,0.5019276164825821,0.43893129770992356,0.4591806065999538,Critical
Assam,Karimganj,1171832.0,235480.0,63.678240566907206,149477.0,1750.0,232.0,29.0,7.0,0.0,1.0,77.5,14.7,76.4,78.3,75.1,61.5,62.3,87.1,64.4,52.0,19.798059790140567,2.474757473767571,0.597355252288724,0.0853364646126748,12.7558387209088,0.149338813072181,0.17358498867111025,0.04882077806374975,0.031610546562988555,0.012151912560844892,0.6879334257975034,0.19626168224299062,0.6997455470737914,0.6859623733719249,0.751,0.45685997171145687,0.3588435374149659,0.5917721518987338,0.6542443064182195,0.5820996449826605,0.5279898218829516,0.4305920459102594,Critical
Assam,Kokrajhar,982161.0,201463.0,56.98373280959028,45890.0,279029.0,161.0,46.0,2.0,1.0,1.0,93.3,19.4,81.9,82.0,51.1,72.2,87.3,93.9,50.2,59.5,16.392424459940887,4.683549845697396,0.2036326019868433,0.1018163009934216,4.672350052588119,28.40970064989345,0.14372513490377062,0.09239472958099537,0.010775728215638781,0.014498641261463234,0.9070735090152566,0.25901201602136176,0.7697201017811706,0.7395079594790162,0.511,0.6082036775106082,0.7840136054421769,0.806962025316456,0.5072463768115942,0.47045861302763675,0.43256997455470736,0.4704774728614568,Critical
Assam,Lakhimpur,1043096.0,204487.0,65.57411781849417,81840.0,250306.0,149.0,29.0,8.0,1.0,1.0,99.2,23.3,96.2,96.8,69.0,74.2,81.2,97.2,67.0,65.4,14.28439951835689,2.7801851411567102,0.7669476251466787,0.0958684531433348,7.8458742052505235,23.99644903249557,0.12524244066594914,0.054846102372169,0.04058495095369937,0.013651667727610875,0.9889042995839112,0.3110814419225634,0.9516539440203564,0.9536903039073807,0.6900000000000001,0.6364922206506366,0.6802721088435375,0.9113924050632911,0.681159420289855,0.6137162627385944,0.35750636132315505,0.5340129286708474,Adequate
Assam,Majuli,167304.0,32236.0,68.20339023573854,23878.0,77603.0,34.0,8.0,2.0,1.0,0.0,95.8,21.0,90.3,93.5,78.6,65.6,98.6,93.5,60.8,67.8,20.32228757232344,4.781714722899632,1.195428680724908,0.0,14.272223019174676,46.38442595514752,0.17818130137022697,0.09433127719600248,0.06325909721226032,0.0,0.941747572815534,0.2803738317757009,0.8765903307888041,0.9059334298118671,0.7859999999999999,0.5148514851485148,0.976190476190476,0.7943037974683542,0.6169772256728778,0.6575633530091547,0.32697201017811706,0.5342183459091926,Adequate
Assam,Marigaon,957423.0,184602.0,56.39116670478984,117841.0,136777.0,122.0,34.0,6.0,0.0,1.0,89.4,6.3,88.3,90.0,73.4,62.3,94.6,89.5,62.5,64.2,12.742539086694178,3.5511994176032955,0.6266822501652874,0.1044470416942145,12.30814384028794,14.285953021809586,0.11172375103678196,0.070056286510769,0.033162457973121603,0.014873258737256144,0.8529819694868239,0.08411214953271028,0.8511450381679388,0.8552821997105646,0.7340000000000001,0.46817538896746813,0.9081632653061225,0.6677215189873418,0.634575569358178,0.4605766778892116,0.37277353689567416,0.47462153790399764,Underserved
Assam,Nagaon,1892550.0,382552.0,59.468917597949854,156913.0,86422.0,258.0,72.0,13.0,0.0,1.0,92.9,26.6,83.7,86.7,58.2,66.1,96.1,94.5,59.4,61.0,13.632400729174924,3.804390901165095,0.6869039127103643,0.0528387625161818,8.291088742701644,4.56643153417347,0.11952586017102149,0.07505112150273441,0.03634923780085071,0.0075242397823042885,0.9015256588072122,0.35514018691588783,0.7926208651399491,0.8075253256150507,0.5820000000000001,0.5219236209335218,0.9336734693877551,0.8259493670886076,0.6024844720496894,0.5119028243765811,0.4134860050890584,0.4991121503106817,Underserved
Assam,Nalbari,767040.0,154207.0,68.81740196078432,59128.0,23293.0,124.0,44.0,11.0,0.0,1.0,97.5,39.5,91.8,91.4,65.5,68.1,99.5,94.7,52.5,66.4,16.166040884438882,5.7363370880267,1.434084272006675,0.1303712974551522,7.708594075928243,3.0367386316228617,0.14174025402123025,0.11316358990404672,0.07588815446391324,0.018564872757613673,0.9653259361997226,0.527369826435247,0.8956743002544529,0.8755426917510856,0.655,0.5502121640735501,0.9914965986394557,0.8322784810126582,0.531055900621118,0.6678029262685439,0.34478371501272254,0.5457266274276907,Adequate
Assam,Sivasagar,714035.0,156277.0,75.08875615340985,35135.0,37961.0,150.0,27.0,2.0,1.0,1.0,99.4,21.1,95.3,95.6,77.6,82.3,92.7,97.0,60.7,67.6,21.007373588129436,3.781327245863298,0.2800983145083924,0.1400491572541962,4.920627140126185,5.316406058526543,0.18418798331547712,0.0745961332427682,0.014822102557997856,0.019942999992997538,0.9916782246879334,0.2817089452603471,0.940203562340967,0.9363241678726484,0.7759999999999999,0.751060820367751,0.8758503401360545,0.9050632911392404,0.6159420289855072,0.7723872331662307,0.32951653944020354,0.564618958167075,Adequate
Assam,Sonitpur,1190010.0,244618.0,58.7556407089016,60124.0,126057.0,144.0,29.0,6.0,0.0,1.0,91.9,29.1,83.5,82.8,70.9,72.2,82.9,88.2,66.9,63.6,12.100738649255048,2.4369543113083085,0.5041974437189604,0.0840329072864934,5.052394517693129,10.592936193813497,0.1060965874236351,0.04807501617633465,0.02668086822799809,0.01196628599759666,0.8876560332871013,0.3885180240320427,0.7900763358778626,0.7510853835021709,0.7090000000000001,0.6082036775106082,0.7091836734693879,0.6265822784810129,0.6801242236024845,0.5000078545222284,0.3804071246819337,0.48157755778615985,Underserved
Assam,South Salmara Mancachar,388699.0,89679.0,40.15575033637854,6659.0,4028.0,51.0,7.0,2.0,1.0,0.0,95.8,21.0,71.7,79.4,65.8,59.0,98.2,79.5,68.2,57.1,13.120692360927094,1.80087934365666,0.5145369553304742,0.0,1.7131507927728138,1.036277428035575,0.11503931491119523,0.03552684725198676,0.02722800933370037,0.0,0.941747572815534,0.2803738317757009,0.6399491094147585,0.7018813314037629,0.658,0.4214992927864215,0.9693877551020409,0.3512658227848098,0.6935817805383023,0.1898265789580595,0.46310432569974547,0.4325607715184013,Critical
Assam,Tinsukia,1327929.0,268598.0,60.11782256430879,37688.0,82066.0,166.0,22.0,7.0,0.0,1.0,97.3,24.8,82.6,83.2,75.0,66.7,96.8,95.7,60.0,72.8,12.50066833392448,1.6567150803996298,0.5271366164907914,0.0753052309272559,2.83810354318642,6.179999081276183,0.10960308202555342,0.0326828467485837,0.027894751903151455,0.01072346488404124,0.9625520110957004,0.3311081441922563,0.7786259541984732,0.7568740955137483,0.75,0.5304101838755304,0.945578231292517,0.8639240506329116,0.608695652173913,0.5227242951569939,0.26335877862595414,0.4996503694879552,Underserved
Assam,Udalguri,866000.0,174945.0,55.78187066974596,38394.0,266800.0,150.0,24.0,7.0,0.0,1.0,94.7,2.6,86.2,87.9,38.3,73.8,82.3,95.5,70.6,81.5,17.321016166281755,2.771362586605081,0.8083140877598153,0.115473441108545,4.433487297921478,30.80831408775981,0.15186682063125484,0.05467205542725173,0.04277396073903003,0.01644341801385681,0.926490984743412,0.03471295060080107,0.8244274809160306,0.8248914616497831,0.383,0.6308345120226307,0.6989795918367347,0.8575949367088609,0.7184265010351966,0.45041574588580086,0.15267175572519087,0.45121347839572223,Critical
Assam,West Karbi Anglong,359333.0,65948.0,57.18845750320733,14026.0,209553.0,50.0,18.0,2.0,1.0,0.0,95.8,21.0,72.5,84.5,47.9,76.7,44.7,94.7,63.1,57.9,13.914669679656477,5.009281084676331,0.556586787186259,0.0,3.9033431385372346,58.31721550762106,0.1220007316024103,0.09882059259795233,0.029453181310928864,0.0,0.941747572815534,0.2803738317757009,0.6501272264631044,0.775687409551375,0.479,0.671852899575672,0.059523809523809534,0.8322784810126582,0.6407867494824017,0.47387270662355546,0.45292620865139943,0.4338967600657668,Critical
Bihar,Araria,2811569.0,568142.0,42.53027402137384,382654.0,38848.0,242.0,46.0,7.0,1.0,1.0,80.5,1.1,66.2,70.3,61.6,32.2,100.0,96.2,19.5,67.9,8.607293649915759,1.6360971400666318,0.2489713039231831,0.0355673291318833,13.609980761631672,1.3817196021154026,0.07546683799053917,0.032276106330664474,0.013174938975355042,0.005064787668380181,0.7295423023578365,0.014686248331108143,0.5699745547073793,0.5701881331403764,0.616,0.04243281471004251,1.0,0.8797468354430382,0.18944099378881987,0.22942534920442753,0.3256997455470737,0.3528746432130027,Critical
Bihar,Arwal,700843.0,118222.0,55.126611808921545,141314.0,590.0,65.0,33.0,2.0,0.0,1.0,89.5,0.7,79.2,83.1,84.2,43.4,99.9,97.4,15.6,66.9,9.274545083563652,4.7086151962707765,0.2853706179558046,0.1426853089779023,20.16343175290329,0.0841843322969623,0.08131715028266753,0.09288920628443173,0.01510109967567629,0.020318387998453286,0.854368932038835,0.009345794392523364,0.7353689567430026,0.7554269175108539,0.8420000000000001,0.2008486562942009,0.9982993197278913,0.9177215189873418,0.14906832298136646,0.43948831431472596,0.3384223918575062,0.42999899793929847,Critical
Bihar,Aurangabad,2540073.0,391898.0,57.71495543632014,612064.0,1033.0,254.0,72.0,8.0,1.0,1.0,75.3,1.9,77.5,84.6,89.7,47.1,100.0,97.7,15.4,60.5,9.999712606684923,2.8345642034697427,0.3149515781633047,0.039368947270413,24.09631534211812,0.0406681225303367,0.08767525797705637,0.055918865323949345,0.01666645013745668,0.005606138091306811,0.6574202496532593,0.0253671562082777,0.7137404580152673,0.7771345875542692,0.897,0.25318246110325326,1.0,0.9272151898734178,0.14699792960662528,0.4826528551730373,0.41984732824427473,0.43109499513076344,Critical
Bihar,Banka,2009427.0,376808.0,47.33697715816499,245690.0,90424.0,251.0,40.0,7.0,0.0,1.0,91.4,0.8,79.8,80.4,88.1,38.2,96.3,96.2,13.6,65.9,12.491123091309117,1.990617225706632,0.3483580144986605,0.0497654306426657,12.22686865459656,4.499989300432412,0.10951939145946694,0.03926990132012758,0.01843423523223287,0.007086597323515595,0.8807212205270458,0.010680907877169559,0.7430025445292621,0.7163531114327064,0.881,0.12729844413012736,0.9370748299319729,0.8797468354430382,0.12836438923395446,0.3095843867238473,0.35114503816793885,0.4092854555554938,Critical
Bihar,Begusarai,2970541.0,589667.0,52.13437552284247,432270.0,1597.0,292.0,44.0,7.0,1.0,1.0,83.5,0.3,86.0,85.6,65.8,62.2,99.1,96.2,13.2,62.9,9.829859274792032,1.481211671544005,0.2356473113820008,0.0336639016260001,14.55189475587107,0.0537612508967221,0.08618602170820437,0.029220603250384353,0.012469866600057028,0.004793739591542415,0.7711511789181693,0.004005340453938584,0.8218829516539441,0.7916063675832128,0.658,0.4667609618104668,0.9846938775510203,0.8797468354430382,0.12422360248447203,0.38958825310917705,0.3893129770992366,0.42757617181712426,Critical
Bihar,Bhagalpur,3050971.0,567265.0,51.86332482347423,320145.0,67188.0,362.0,77.0,10.0,2.0,1.0,88.9,5.6,77.2,77.5,66.8,60.9,98.0,94.5,16.3,73.0,11.86507508593166,2.523786689548999,0.3277645051362337,0.0327764505136233,10.493216749683953,2.202184157109327,0.10403034167009637,0.049788001918077876,0.01734447820054665,0.004667366553139958,0.8460471567267684,0.07476635514018691,0.7099236641221376,0.6743849493487701,0.668,0.4483734087694483,0.9659863945578231,0.8259493670886076,0.15631469979296067,0.3850680731517296,0.26081424936386766,0.41276390042694416,Critical
Bihar,Bhojpur,2728407.0,416090.0,58.61116028510409,425402.0,13977.0,303.0,45.0,10.0,1.0,1.0,91.9,6.4,86.9,87.5,61.9,45.9,99.7,97.9,9.6,73.6,11.105381271929003,1.6493140502864858,0.3665142333969968,0.0366514233396996,15.591588791554924,0.5122769440189825,0.09736951512976864,0.032536842927026646,0.01939501694578558,0.005219162683573223,0.8876560332871013,0.08544726301735647,0.8333333333333335,0.8191027496382057,0.619,0.23620933521923626,0.9948979591836735,0.9335443037974684,0.08695652173913043,0.49759842515194735,0.2531806615776081,0.4267631415754144,Critical
